id	resource	type	text	sf	resultSize	maxJVDPath	maxJVDSink	maxJVDStar	maxJVDHybrid	maxJVD	meanJoinVertexDegree	medianJoinVertexDegree	joinVertices	projectVars	tps	distinct	predicateVar
202	http://lsq.aksw.org/res/q-3e147b29	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX  dbpedia-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  * WHERE   { ?album  rdf:type            dbpedia-owl:Album ;             rdfs:label          ?albumName ;             dbpedia-owl:artist  <http://dbpedia.org/resource/Ed_Sheeran>   } 	http://lsq.aksw.org/res/sf-q-3e147b29	5			3		3	3	3	1	2	3	1	0
203	http://lsq.aksw.org/res/q-33a9cfd9	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?type WHERE   { :Beebe_Steven_Lynk               rdf:type  ?type   } 	http://lsq.aksw.org/res/sf-q-33a9cfd9	9						0	0	0	1	1	0	0
204	http://lsq.aksw.org/res/q-4d2d2061	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?type WHERE   { :2013_Denver_Broncos_season               rdf:type  ?type   } 	http://lsq.aksw.org/res/sf-q-4d2d2061	7						0	0	0	1	1	0	0
205	http://lsq.aksw.org/res/q-91eb7b73	http://lsq.aksw.org/vocab#Query	'PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?type WHERE   { <http://dbpedia.org/resource/British_Racing_Drivers''_Club>               rdf:type  ?type   } '	http://lsq.aksw.org/res/sf-q-91eb7b73	1						0	0	0	1	1	0	0
206	http://lsq.aksw.org/res/q-cd0d58ec	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?uri ?label WHERE   { ?uri  rdfs:label  "The Beatles"@en ;           rdfs:label  ?label   } 	http://lsq.aksw.org/res/sf-q-cd0d58ec	2		2	2		2	2	2	2	2	2	0	0
207	http://lsq.aksw.org/res/q-01b1cc93	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?type WHERE   { :Aviion  rdf:type  ?type } 	http://lsq.aksw.org/res/sf-q-01b1cc93	4						0	0	0	1	1	0	0
208	http://lsq.aksw.org/res/q-1c343cf1	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Category:Businesspeople_from_Massachusetts>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-1c343cf1	13						0	0	0	2	1	0	1
209	http://lsq.aksw.org/res/q-2d7bd0d8	http://lsq.aksw.org/vocab#Query	PREFIX  d:    <http://dbpedia.org/property/> PREFIX  db:   <http://dbpedia.org/resource/>  SELECT  ?Person ?WORK ?genre WHERE   { db:Doraemon  d:author  ?Person .     ?WORK     d:author  ?Person   } 	http://lsq.aksw.org/res/sf-q-2d7bd0d8	12		2			2	2	2	2	3	2	0	0
210	http://lsq.aksw.org/res/q-5022db95	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Nebraska  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-5022db95	1						0	0	0	1	1	0	0
211	http://lsq.aksw.org/res/q-50a7a132	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?type WHERE   { :Casio_Exilim               rdf:type  ?type   } 	http://lsq.aksw.org/res/sf-q-50a7a132	3						0	0	0	1	1	0	0
212	http://lsq.aksw.org/res/q-5921dab5	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :The_Bahamas  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-5921dab5	1						0	0	0	1	1	0	0
213	http://lsq.aksw.org/res/q-8cb7d155	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Saint_Lucia  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-8cb7d155	1						0	0	0	1	1	0	0
214	http://lsq.aksw.org/res/q-a3873d74	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Nebraska  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-a3873d74	1						0	0	0	1	1	0	0
215	http://lsq.aksw.org/res/q-b7057980	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Trinidad_and_Tobago               rdfs:comment  ?v   } 	http://lsq.aksw.org/res/sf-q-b7057980	1						0	0	0	1	1	0	0
216	http://lsq.aksw.org/res/q-d1d8ddeb	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Saint_Lucia  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-d1d8ddeb	1						0	0	0	1	1	0	0
217	http://lsq.aksw.org/res/q-3e1351db	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  foaf: <http://xmlns.com/foaf/0.1/>  SELECT DISTINCT  ?x1 WHERE   { ?x0  rdf:type      foaf:Person ;          rdfs:label    "Ronaldo"@it ;          rdfs:comment  ?x1   } 	http://lsq.aksw.org/res/sf-q-3e1351db	0			3		3	3	3	1	1	3	1	0
218	http://lsq.aksw.org/res/q-0092f1cb	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Category:Leaders_of_the_Opposition_(United_Kingdom)>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-0092f1cb	13						0	0	0	2	1	0	1
219	http://lsq.aksw.org/res/q-2ea847d7	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Tennessee  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-2ea847d7	1						0	0	0	1	1	0	0
220	http://lsq.aksw.org/res/q-3ce5f0df	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Ivory_Coast  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-3ce5f0df	1						0	0	0	1	1	0	0
221	http://lsq.aksw.org/res/q-44c1af5a	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Ivory_Coast  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-44c1af5a	1						0	0	0	1	1	0	0
222	http://lsq.aksw.org/res/q-44ec8059	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Costa_Rica  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-44ec8059	1						0	0	0	1	1	0	0
223	http://lsq.aksw.org/res/q-78837c34	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Guinea  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-78837c34	1						0	0	0	1	1	0	0
224	http://lsq.aksw.org/res/q-919723b4	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Arkansas  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-919723b4	1						0	0	0	1	1	0	0
225	http://lsq.aksw.org/res/q-aede598f	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Papua_New_Guinea               rdfs:comment  ?v   } 	http://lsq.aksw.org/res/sf-q-aede598f	1						0	0	0	1	1	0	0
226	http://lsq.aksw.org/res/q-bb809a8d	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Tennessee  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-bb809a8d	1						0	0	0	1	1	0	0
227	http://lsq.aksw.org/res/q-ee340bae	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Fiji  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-ee340bae	1						0	0	0	1	1	0	0
228	http://lsq.aksw.org/res/q-f0debb50	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Niger  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-f0debb50	1						0	0	0	1	1	0	0
229	http://lsq.aksw.org/res/q-773db2f9	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Guest_(surname)>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-773db2f9	86						0	0	0	2	1	0	1
230	http://lsq.aksw.org/res/q-12bc1e6f	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?r0 ?r1 WHERE   { <http://dbpedia.org/resource/Casablanca_(film)>               ?r0       dbp-owl:Film .     ?x0       rdf:type  dbp-owl:Person .     <http://dbpedia.org/resource/Casablanca_(film)>               ?r1       ?x0   } 	http://lsq.aksw.org/res/sf-q-12bc1e6f	130	2		2		2	2	2	2	3	3	1	1
231	http://lsq.aksw.org/res/q-166eb77a	http://lsq.aksw.org/vocab#Query	SELECT  ?o1 WHERE   { <http://dbpedia.org/resource/Babak_Payami>               <http://purl.org/dc/terms/subject>  ?o .     ?o        <http://www.w3.org/2004/02/skos/core#broader>  ?o1   } 	http://lsq.aksw.org/res/sf-q-166eb77a	12	2				2	2	2	1	1	2	0	0
232	http://lsq.aksw.org/res/q-1d0af1d8	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/England__2>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-1d0af1d8	9						0	0	0	2	1	0	1
233	http://lsq.aksw.org/res/q-2a451a99	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/England__5>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-2a451a99	9						0	0	0	2	1	0	1
234	http://lsq.aksw.org/res/q-4147421c	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?v WHERE   { :Portugal  rdfs:comment  ?v } 	http://lsq.aksw.org/res/sf-q-4147421c	1						0	0	0	1	1	0	0
235	http://lsq.aksw.org/res/q-7100a11a	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Category:Sedgefield_(borough)>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-7100a11a	9						0	0	0	2	1	0	1
236	http://lsq.aksw.org/res/q-8159a71c	http://lsq.aksw.org/vocab#Query	PREFIX  ns:   <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?name WHERE   { ?x  ns:type               dbp-owl:Olympics ;         dbp-owl:goldMedalist  ?m .     ?m  ns:type               dbp-owl:Person ;         dbp-owl:birthName     ?name   } 	http://lsq.aksw.org/res/sf-q-8159a71c	10		2	2	3	3	2.33333	2	3	1	4	0	0
237	http://lsq.aksw.org/res/q-0cbd7f88	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX  dbpedia-owl: <http://dbpedia.org/ontology/> PREFIX  dbpedia2: <http://dbpedia.org/property/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x2 WHERE   { ?x1  rdf:type            dbpedia-owl:Film ;          dbpedia2:name       "Big Fish"@en ;          dbpedia-owl:writer  ?x0 .     ?x0  rdfs:label          ?x2   } 	http://lsq.aksw.org/res/sf-q-0cbd7f88	1	2		3		3	2.5	2	2	1	4	1	0
238	http://lsq.aksw.org/res/q-5c968b5b	http://lsq.aksw.org/vocab#Query	PREFIX  p:    <http://dbpedia.org/property/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?player WHERE   { ?player  rdf:type       <http://dbpedia.org/ontology/SoccerPlayer> ;              p:currentclub  <http://dbpedia.org/resource/A.S._Roma> ;              p:position     <http://dbpedia.org/resource/Forward_(association_football)>   } 	http://lsq.aksw.org/res/sf-q-5c968b5b	9			3		3	3	3	1	1	3	0	0
239	http://lsq.aksw.org/res/q-81b9eade	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?person ?type WHERE   { ?person  <http://dbpedia.org/ontology/wikiPageID>  40707 ;              rdf:type              ?type   } 	http://lsq.aksw.org/res/sf-q-81b9eade	2			2		2	2	2	1	2	2	0	0
240	http://lsq.aksw.org/res/q-9094ee08	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { ?subject  ?predicat  <http://dbpedia.org/resource/Resource> } 	http://lsq.aksw.org/res/sf-q-9094ee08	479						0	0	0	2	1	0	1
241	http://lsq.aksw.org/res/q-c6335fc8	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?type WHERE   { :Find_815  rdf:type  ?type } 	http://lsq.aksw.org/res/sf-q-c6335fc8	3						0	0	0	1	1	0	0
242	http://lsq.aksw.org/res/q-5ca4b911	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  geo:  <http://www.w3.org/2003/01/geo/wgs84_pos#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  foaf: <http://xmlns.com/foaf/0.1/>  SELECT  ?lat ?long WHERE   { ?location  rdf:type    dbo:Location ;               foaf:name    "France"@en ;               dbo:capital  _:b0 .     _:b0      geo:lat      ?lat ;               geo:long     ?long   } 	http://lsq.aksw.org/res/sf-q-5ca4b911	8			3	3	3	3	3	2	2	5	0	0
243	http://lsq.aksw.org/res/q-142e084c	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbpedia: <http://dbpedia.org/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?uri WHERE   { ?uri  rdf:type              <http://dbpedia.org/ontology/PoliticalParty> ;           <http://dbpedia.org/ontology/country>  :Greece ;           <http://dbpedia.org/ontology/ideology>  :Pro-Europeanism   } 	http://lsq.aksw.org/res/sf-q-142e084c	7			3		3	3	3	1	1	3	1	0
244	http://lsq.aksw.org/res/q-0094b7c3	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Sports>               ?p  ?o   } 	http://lsq.aksw.org/res/sf-q-0094b7c3	54						0	0	0	2	1	0	1
245	http://lsq.aksw.org/res/q-014951cc	http://lsq.aksw.org/vocab#Query	SELECT  ?x ?y WHERE   { <http://dbpedia.org/resource/Rhodes_scholars>               ?x  ?y   } 	http://lsq.aksw.org/res/sf-q-014951cc	12						0	0	0	2	1	0	1
246	http://lsq.aksw.org/res/q-12e37c8b	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Multitasking>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-12e37c8b	20						0	0	0	2	1	0	1
247	http://lsq.aksw.org/res/q-166c297d	http://lsq.aksw.org/vocab#Query	PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Body_Parts_(1991_film)>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-166c297d	11						0	0	0	2	1	0	1
248	http://lsq.aksw.org/res/q-182b6a18	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Dummies>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-182b6a18	11						0	0	0	2	1	0	1
249	http://lsq.aksw.org/res/q-1872ce6a	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Man_vs._Man>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-1872ce6a	9						0	0	0	2	1	0	1
250	http://lsq.aksw.org/res/q-18b9c825	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Shruti>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-18b9c825	14						0	0	0	2	1	0	1
251	http://lsq.aksw.org/res/q-1ffb4071	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Fingers>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-1ffb4071	11						0	0	0	2	1	0	1
252	http://lsq.aksw.org/res/q-28317a5c	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Attendants>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-28317a5c	9						0	0	0	2	1	0	1
253	http://lsq.aksw.org/res/q-2a89ceef	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Developers>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-2a89ceef	10						0	0	0	2	1	0	1
254	http://lsq.aksw.org/res/q-2fca5191	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Cars>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-2fca5191	16						0	0	0	2	1	0	1
255	http://lsq.aksw.org/res/q-300131e9	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Svizzera>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-300131e9	15						0	0	0	2	1	0	1
256	http://lsq.aksw.org/res/q-5ccb7aa8	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Round_and_round>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-5ccb7aa8	11						0	0	0	2	1	0	1
257	http://lsq.aksw.org/res/q-66c3dc1c	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Stars>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-66c3dc1c	17						0	0	0	2	1	0	1
258	http://lsq.aksw.org/res/q-713cd0c8	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Money_attracts_money>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-713cd0c8	10						0	0	0	2	1	0	1
259	http://lsq.aksw.org/res/q-74821951	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?type WHERE   { :Desktop_Management_Interface               rdf:type  ?type   } 	http://lsq.aksw.org/res/sf-q-74821951	3						0	0	0	1	1	0	0
260	http://lsq.aksw.org/res/q-770e4293	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/James_R._Webb_(writer)>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-770e4293	142						0	0	0	2	1	0	1
261	http://lsq.aksw.org/res/q-7a2f75c7	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Settings>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-7a2f75c7	9						0	0	0	2	1	0	1
262	http://lsq.aksw.org/res/q-847febc6	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Sinks>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-847febc6	14						0	0	0	2	1	0	1
263	http://lsq.aksw.org/res/q-84d11ff1	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Quotes>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-84d11ff1	12						0	0	0	2	1	0	1
264	http://lsq.aksw.org/res/q-862a1c26	http://lsq.aksw.org/vocab#Query	SELECT  ?predicate ?object WHERE   { <http://dbpedia.org/resource/Jonas_L.A.>               ?predicate  ?object   } 	http://lsq.aksw.org/res/sf-q-862a1c26	34						0	0	0	2	1	0	1
265	http://lsq.aksw.org/res/q-9a7772c4	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Talkies>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-9a7772c4	19						0	0	0	2	1	0	1
266	http://lsq.aksw.org/res/q-aeafaaf4	http://lsq.aksw.org/vocab#Query	PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Stonewall_(film)>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-aeafaaf4	10						0	0	0	2	1	0	1
267	http://lsq.aksw.org/res/q-d2421e15	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Students>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-d2421e15	16						0	0	0	2	1	0	1
268	http://lsq.aksw.org/res/q-d51ad240	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Surprising>               ?Property  ?Value   } 	http://lsq.aksw.org/res/sf-q-d51ad240	9						0	0	0	2	1	0	1
269	http://lsq.aksw.org/res/q-26b491d2	http://lsq.aksw.org/vocab#Query	SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Antoine_Arnauld_(1612-1694)>               ?o  ?p   } 	http://lsq.aksw.org/res/sf-q-26b491d2	12						0	0	0	2	1	1	1
270	http://lsq.aksw.org/res/q-67ed0c77	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?type WHERE   { :1847  rdf:type  ?type } 	http://lsq.aksw.org/res/sf-q-67ed0c77	5						0	0	0	1	1	0	0
271	http://lsq.aksw.org/res/q-93c323f0	http://lsq.aksw.org/vocab#Query	PREFIX  p:    <http://dbpedia.org/property/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?player WHERE   { ?player  rdf:type        <http://dbpedia.org/ontology/SoccerPlayer> ;              p:currentclub   <http://dbpedia.org/resource/Borussia_Dortmund> ;              p:nationalteam  <http://dbpedia.org/resource/Germany_national_football_team>   } 	http://lsq.aksw.org/res/sf-q-93c323f0	9			3		3	3	3	1	1	3	0	0
272	http://lsq.aksw.org/res/q-24b2d5c4	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  res:  <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX  dbp:  <http://dbpedia.org/property/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?uri WHERE   { res:Rhine  dbp:country  ?string .     ?uri      rdf:type     dbo:Country ;               rdfs:label   ?string   } 	http://lsq.aksw.org/res/sf-q-24b2d5c4	6		2	2		2	2	2	2	1	3	1	0
273	http://lsq.aksw.org/res/q-80945d07	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  ns:   <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?r3 WHERE   { ?x0  ns:type  dbp-owl:Region ;          ?r3      :Iran   } 	http://lsq.aksw.org/res/sf-q-80945d07	68			2		2	2	2	1	2	2	1	1
274	http://lsq.aksw.org/res/q-e246026c	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?r3 WHERE   { ?x0  rdf:type  dbp-owl:Region ;          ?r3       :Iran   } 	http://lsq.aksw.org/res/sf-q-e246026c	68			2		2	2	2	1	2	2	1	1
